Engine speed,KMR_20_2020_10_20_Robert_Stanciu_5000_Part_1_WAVE_Solver.sum,Intake_rpm
rpm,kW,
14000,49.78824997,6000
13500.00977,51.18059158,6000
13000,53.11756134,6000
12499.99023,54.63735962,6000
11999.99023,55.16474152,6000
11500,55.23571014,6000
11000,54.6704483,6000
10500,55.59920883,6000
10000,52.58058929,6000
9499.999023,52.62612915,6000
9000.00293,51.11623001,6000
8500,47.23479843,6000
8000.006836,42.24493027,6000
7499.999023,37.79291916,6000
7000.001953,34.37623978,6000
6499.994141,29.93689919,6000
6000.001953,23.48078918,6000
5500.001953,26.75921059,6000
5000.006836,25.1260891,6000
4499.994141,22.43647957,6000
3999.999023,19.85046005,6000
3500.000977,12.48093033,6000
2999.996094,11.73138046,6000
2500,8.803231239,6000
2000.001953,5.517375946,6000
1499.998047,5.244112015,6000
999.9995728,3.697351933,6000
14999.99023,47.50857925,6000
14500,49.33420944,6000
14000,51.14524841,6000
13500,52.69540024,6000
13000,54.01387024,6000
12499.99023,55.16397858,6000
12000,54.97314072,6000
11500,54.57727814,6000
11000.00977,54.09133911,6000
10500,55.12984848,6000
10000,51.79026031,6000
9500,50.85485077,6000
9000.009766,49.27457047,6000
8499.999023,44.34378815,6000
8000.00293,42.0789299,6000
7500.01123,39.16220856,6000
6999.996094,36.71445084,6000
6500.003906,33.69628906,6000
6000.003906,26.4378891,6000
5500.001953,22.35320091,6000
4999.998047,24.74967957,6000
4500.004883,22.12400055,6000
3999.99292,19.46371078,6000
3500,12.16866016,6000
3000.006104,11.20514011,6000
2500.00293,8.754944801,6000
2000.000977,6.020365238,6000
1499.999023,5.388720989,6000
999.9992065,3.701690912,6000
15000,46.79045105,6000
14500,48.87231827,6000
14000.00977,51.82851028,6000
13500,54.0349884,6000
13000.00977,55.59309006,6000
12500.00977,56.05752182,6000
11999.99023,55.67187881,6000
11500,55.14635086,6000
11000,54.38050079,6000
10499.99023,55.83570099,6000
10000,53.8841095,6000
9500.004883,52.97172928,6000
9000.006836,50.061409,6000
8500.004883,44.40354919,6000
7999.998047,36.30268097,6000
7499.99707,32.77370834,6000
7000.001953,31.26783943,6000
6499.99707,32.06039047,6000
5999.994141,31.21136093,6000
5500.003906,26.38735008,6000
5000.003906,24.25761032,6000
4500.003906,22.05898094,6000
3999.99292,18.79483032,6000
3499.99707,12.27548981,6000
3000.00293,11.23902035,6000
2500.00293,8.750383377,6000
2000.000977,6.083034992,6000
1499.994995,5.517315865,6000
1000.004028,3.695619106,6000
15000.00977,46.03496933,6000
14500,49.12472916,6000
13999.99023,51.99074936,6000
13500,54.0514183,6000
12999.99023,55.41860962,6000
12499.99023,55.51932144,6000
12000,54.7154808,6000
11500.00977,54.11259842,6000
11000,53.59384155,6000
10500,55.39490128,6000
9999.995117,53.38591003,6000
9500.000977,53.40079117,6000
8999.995117,51.20093918,6000
8500.001953,46.81663132,6000
7999.999023,40.07191086,6000
7499.995117,33.89775848,6000
6999.990234,30.17580032,6000
6500.003906,30.38097,6000
6000,30.3427906,6000
5500.000977,28.45557022,6000
5000.004883,24.2656498,6000
4500,21.22794914,6000
4000.008057,17.87229919,6000
3500.00293,12.89488029,6000
2999.999023,11.52140999,6000
2499.999023,8.496673584,6000
1999.995972,6.309779167,6000
1499.989014,5.592998028,6000
